"","race_code","gender_code","ethnic_code","age_group","county_desc","election_lbl","n","n_registered","percent_voted"
"372","A","F","NL","25-44","MCDOWELL","11/06/2018",3,16,0.1875
"373","A","F","NL","25-44","MCDOWELL","11/08/2016",9,19,0.473684210526316
"374","A","F","NL","25-44","MECKLENBURG","11/06/2018",1153,3327,0.346558461076044
"375","A","F","NL","25-44","MECKLENBURG","11/08/2016",1518,3337,0.454899610428529
"376","A","F","NL","25-44","MITCHELL","11/08/2016",1,2,0.5
"377","A","F","NL","25-44","MONTGOMERY","11/06/2018",8,28,0.285714285714286
"378","A","F","NL","25-44","MONTGOMERY","11/08/2016",8,26,0.307692307692308
"379","A","F","NL","25-44","MOORE","11/06/2018",34,94,0.361702127659574
"380","A","F","NL","25-44","MOORE","11/08/2016",51,101,0.504950495049505
"381","A","F","NL","25-44","NASH","11/06/2018",11,40,0.275
"382","A","F","NL","25-44","NASH","11/08/2016",26,46,0.565217391304348
"383","A","F","NL","25-44","NEW HANOVER","11/06/2018",54,204,0.264705882352941
"384","A","F","NL","25-44","NEW HANOVER","11/08/2016",73,196,0.372448979591837
"385","A","F","NL","25-44","ONSLOW","11/06/2018",40,243,0.164609053497942
"386","A","F","NL","25-44","ONSLOW","11/08/2016",81,231,0.350649350649351
"387","A","F","NL","25-44","ORANGE","11/06/2018",322,911,0.353457738748628
"388","A","F","NL","25-44","ORANGE","11/08/2016",424,813,0.521525215252153
"389","A","F","NL","25-44","PASQUOTANK","11/06/2018",5,18,0.277777777777778
"390","A","F","NL","25-44","PASQUOTANK","11/08/2016",3,17,0.176470588235294
"391","A","F","NL","25-44","PENDER","11/06/2018",11,32,0.34375
"392","A","F","NL","25-44","PENDER","11/08/2016",15,32,0.46875
"393","A","F","NL","25-44","PERQUIMANS","11/06/2018",1,2,0.5
"394","A","F","NL","25-44","PERQUIMANS","11/08/2016",1,2,0.5
"395","A","F","NL","25-44","PERSON","11/06/2018",2,6,0.333333333333333
"396","A","F","NL","25-44","PERSON","11/08/2016",3,5,0.6
"397","A","F","NL","25-44","PITT","11/06/2018",70,208,0.336538461538462
"398","A","F","NL","25-44","PITT","11/08/2016",94,190,0.494736842105263
"399","A","F","NL","25-44","POLK","11/06/2018",3,8,0.375
"400","A","F","NL","25-44","POLK","11/08/2016",4,9,0.444444444444444
"401","A","F","NL","25-44","RANDOLPH","11/06/2018",26,84,0.30952380952381
"402","A","F","NL","25-44","RANDOLPH","11/08/2016",42,85,0.494117647058824
"403","A","F","NL","25-44","RICHMOND","11/06/2018",5,18,0.277777777777778
"404","A","F","NL","25-44","RICHMOND","11/08/2016",5,17,0.294117647058824
"405","A","F","NL","25-44","ROBESON","11/06/2018",11,58,0.189655172413793
"406","A","F","NL","25-44","ROBESON","11/08/2016",15,56,0.267857142857143
"407","A","F","NL","25-44","ROCKINGHAM","11/06/2018",11,30,0.366666666666667
"408","A","F","NL","25-44","ROCKINGHAM","11/08/2016",15,28,0.535714285714286
"409","A","F","NL","25-44","ROWAN","11/06/2018",27,64,0.421875
"410","A","F","NL","25-44","ROWAN","11/08/2016",37,71,0.52112676056338
"411","A","F","NL","25-44","RUTHERFORD","11/06/2018",6,16,0.375
"412","A","F","NL","25-44","RUTHERFORD","11/08/2016",12,20,0.6
"413","A","F","NL","25-44","SAMPSON","11/06/2018",3,13,0.230769230769231
"414","A","F","NL","25-44","SAMPSON","11/08/2016",5,12,0.416666666666667
"415","A","F","NL","25-44","SCOTLAND","11/06/2018",5,19,0.263157894736842
"416","A","F","NL","25-44","SCOTLAND","11/08/2016",3,16,0.1875
"417","A","F","NL","25-44","STANLY","11/06/2018",15,66,0.227272727272727
"418","A","F","NL","25-44","STANLY","11/08/2016",23,63,0.365079365079365
"419","A","F","NL","25-44","STOKES","11/06/2018",2,4,0.5
"420","A","F","NL","25-44","STOKES","11/08/2016",3,5,0.6
"421","A","F","NL","25-44","SURRY","11/06/2018",2,15,0.133333333333333
"422","A","F","NL","25-44","SURRY","11/08/2016",6,15,0.4
"423","A","F","NL","25-44","SWAIN","11/06/2018",2,6,0.333333333333333
"424","A","F","NL","25-44","SWAIN","11/08/2016",3,8,0.375
"425","A","F","NL","25-44","TRANSYLVANIA","11/06/2018",3,10,0.3
"426","A","F","NL","25-44","TRANSYLVANIA","11/08/2016",3,10,0.3
"427","A","F","NL","25-44","TYRRELL","11/06/2018",2,2,1
"428","A","F","NL","25-44","TYRRELL","11/08/2016",3,3,1
"429","A","F","NL","25-44","UNION","11/06/2018",200,478,0.418410041841004
"430","A","F","NL","25-44","UNION","11/08/2016",235,521,0.4510556621881
"431","A","F","NL","25-44","VANCE","11/06/2018",1,10,0.1
"432","A","F","NL","25-44","VANCE","11/08/2016",4,13,0.307692307692308
"433","A","F","NL","25-44","WAKE","11/06/2018",1819,4155,0.437785800240674
"434","A","F","NL","25-44","WAKE","11/08/2016",2234,4315,0.517728852838934
"435","A","F","NL","25-44","WASHINGTON","11/06/2018",1,1,1
"436","A","F","NL","25-44","WATAUGA","11/06/2018",18,47,0.382978723404255
"437","A","F","NL","25-44","WATAUGA","11/08/2016",20,36,0.555555555555556
"438","A","F","NL","25-44","WAYNE","11/06/2018",15,69,0.217391304347826
"439","A","F","NL","25-44","WAYNE","11/08/2016",24,66,0.363636363636364
"440","A","F","NL","25-44","WILKES","11/06/2018",6,14,0.428571428571429
"441","A","F","NL","25-44","WILKES","11/08/2016",8,14,0.571428571428571
"442","A","F","NL","25-44","WILSON","11/06/2018",3,15,0.2
"443","A","F","NL","25-44","WILSON","11/08/2016",5,14,0.357142857142857
"444","A","F","NL","25-44","YADKIN","11/06/2018",1,5,0.2
"445","A","F","NL","25-44","YADKIN","11/08/2016",4,5,0.8
"446","A","F","NL","25-44","YANCEY","11/06/2018",1,3,0.333333333333333
"447","A","F","NL","25-44","YANCEY","11/08/2016",2,4,0.5
"448","A","F","NL","45-64","ALAMANCE","11/06/2018",37,74,0.5
"449","A","F","NL","45-64","ALAMANCE","11/08/2016",40,71,0.563380281690141
"450","A","F","NL","45-64","ALEXANDER","11/06/2018",4,13,0.307692307692308
"451","A","F","NL","45-64","ALEXANDER","11/08/2016",8,14,0.571428571428571
"452","A","F","NL","45-64","ANSON","11/06/2018",1,4,0.25
"453","A","F","NL","45-64","ANSON","11/08/2016",3,3,1
"454","A","F","NL","45-64","ASHE","11/06/2018",5,11,0.454545454545455
"455","A","F","NL","45-64","ASHE","11/08/2016",4,12,0.333333333333333
"456","A","F","NL","45-64","AVERY","11/06/2018",1,3,0.333333333333333
"457","A","F","NL","45-64","AVERY","11/08/2016",1,1,1
"458","A","F","NL","45-64","BEAUFORT","11/06/2018",4,8,0.5
"459","A","F","NL","45-64","BEAUFORT","11/08/2016",5,7,0.714285714285714
"460","A","F","NL","45-64","BERTIE","11/06/2018",2,4,0.5
"461","A","F","NL","45-64","BLADEN","11/06/2018",1,5,0.2
"462","A","F","NL","45-64","BLADEN","11/08/2016",3,6,0.5
"463","A","F","NL","45-64","BRUNSWICK","11/06/2018",27,48,0.5625
"464","A","F","NL","45-64","BRUNSWICK","11/08/2016",29,48,0.604166666666667
"465","A","F","NL","45-64","BUNCOMBE","11/06/2018",62,144,0.430555555555556
"466","A","F","NL","45-64","BUNCOMBE","11/08/2016",78,131,0.595419847328244
"467","A","F","NL","45-64","BURKE","11/06/2018",20,63,0.317460317460317
"468","A","F","NL","45-64","BURKE","11/08/2016",31,57,0.543859649122807
"469","A","F","NL","45-64","CABARRUS","11/06/2018",104,203,0.512315270935961
"470","A","F","NL","45-64","CABARRUS","11/08/2016",102,170,0.6
"471","A","F","NL","45-64","CALDWELL","11/06/2018",7,19,0.368421052631579
"472","A","F","NL","45-64","CALDWELL","11/08/2016",10,16,0.625
"473","A","F","NL","45-64","CAMDEN","11/06/2018",1,4,0.25
"474","A","F","NL","45-64","CAMDEN","11/08/2016",1,2,0.5
"475","A","F","NL","45-64","CARTERET","11/06/2018",14,28,0.5
"476","A","F","NL","45-64","CARTERET","11/08/2016",18,32,0.5625
"477","A","F","NL","45-64","CASWELL","11/06/2018",1,5,0.2
"478","A","F","NL","45-64","CASWELL","11/08/2016",1,4,0.25
"479","A","F","NL","45-64","CATAWBA","11/06/2018",40,121,0.330578512396694
"480","A","F","NL","45-64","CATAWBA","11/08/2016",43,106,0.405660377358491
"481","A","F","NL","45-64","CHATHAM","11/06/2018",50,83,0.602409638554217
"482","A","F","NL","45-64","CHATHAM","11/08/2016",47,79,0.594936708860759
"483","A","F","NL","45-64","CHEROKEE","11/06/2018",7,14,0.5
"484","A","F","NL","45-64","CHEROKEE","11/08/2016",11,15,0.733333333333333
"485","A","F","NL","45-64","CHOWAN","11/06/2018",2,3,0.666666666666667
"486","A","F","NL","45-64","CHOWAN","11/08/2016",2,3,0.666666666666667
"487","A","F","NL","45-64","CLAY","11/06/2018",1,3,0.333333333333333
"488","A","F","NL","45-64","CLAY","11/08/2016",2,2,1
"489","A","F","NL","45-64","CLEVELAND","11/06/2018",14,39,0.358974358974359
"490","A","F","NL","45-64","CLEVELAND","11/08/2016",19,39,0.487179487179487
"491","A","F","NL","45-64","COLUMBUS","11/06/2018",1,7,0.142857142857143
"492","A","F","NL","45-64","COLUMBUS","11/08/2016",5,6,0.833333333333333
"493","A","F","NL","45-64","CRAVEN","11/06/2018",47,108,0.435185185185185
"494","A","F","NL","45-64","CRAVEN","11/08/2016",66,110,0.6
"495","A","F","NL","45-64","CUMBERLAND","11/06/2018",168,401,0.418952618453865
"496","A","F","NL","45-64","CUMBERLAND","11/08/2016",226,405,0.558024691358025
"497","A","F","NL","45-64","CURRITUCK","11/06/2018",2,5,0.4
"498","A","F","NL","45-64","CURRITUCK","11/08/2016",2,5,0.4
"499","A","F","NL","45-64","DARE","11/06/2018",5,10,0.5
"500","A","F","NL","45-64","DARE","11/08/2016",5,13,0.384615384615385
"501","A","F","NL","45-64","DAVIDSON","11/06/2018",30,64,0.46875
"502","A","F","NL","45-64","DAVIDSON","11/08/2016",26,57,0.456140350877193
"503","A","F","NL","45-64","DAVIE","11/06/2018",6,10,0.6
"504","A","F","NL","45-64","DAVIE","11/08/2016",7,8,0.875
"505","A","F","NL","45-64","DUPLIN","11/06/2018",2,3,0.666666666666667
"506","A","F","NL","45-64","DUPLIN","11/08/2016",3,4,0.75
"507","A","F","NL","45-64","DURHAM","11/06/2018",272,514,0.529182879377432
"508","A","F","NL","45-64","DURHAM","11/08/2016",294,440,0.668181818181818
"509","A","F","NL","45-64","EDGECOMBE","11/06/2018",2,4,0.5
"510","A","F","NL","45-64","EDGECOMBE","11/08/2016",2,3,0.666666666666667
"511","A","F","NL","45-64","FORSYTH","11/06/2018",129,281,0.459074733096085
"512","A","F","NL","45-64","FORSYTH","11/08/2016",136,257,0.529182879377432
"513","A","F","NL","45-64","FRANKLIN","11/06/2018",14,23,0.608695652173913
"514","A","F","NL","45-64","FRANKLIN","11/08/2016",12,19,0.631578947368421
"515","A","F","NL","45-64","GASTON","11/06/2018",43,120,0.358333333333333
"516","A","F","NL","45-64","GASTON","11/08/2016",56,107,0.523364485981308
"517","A","F","NL","45-64","GRANVILLE","11/06/2018",11,19,0.578947368421053
"518","A","F","NL","45-64","GRANVILLE","11/08/2016",11,16,0.6875
"519","A","F","NL","45-64","GREENE","11/06/2018",1,1,1
"520","A","F","NL","45-64","GREENE","11/08/2016",1,1,1
"521","A","F","NL","45-64","GUILFORD","11/06/2018",412,856,0.481308411214953
"522","A","F","NL","45-64","GUILFORD","11/08/2016",488,769,0.634590377113134
"523","A","F","NL","45-64","HALIFAX","11/06/2018",16,25,0.64
"524","A","F","NL","45-64","HALIFAX","11/08/2016",18,22,0.818181818181818
"525","A","F","NL","45-64","HARNETT","11/06/2018",34,67,0.507462686567164
"526","A","F","NL","45-64","HARNETT","11/08/2016",31,62,0.5
"527","A","F","NL","45-64","HAYWOOD","11/06/2018",13,20,0.65
"528","A","F","NL","45-64","HAYWOOD","11/08/2016",7,17,0.411764705882353
"529","A","F","NL","45-64","HENDERSON","11/06/2018",25,48,0.520833333333333
"530","A","F","NL","45-64","HENDERSON","11/08/2016",31,42,0.738095238095238
"531","A","F","NL","45-64","HERTFORD","11/06/2018",1,2,0.5
"532","A","F","NL","45-64","HERTFORD","11/08/2016",1,3,0.333333333333333
"533","A","F","NL","45-64","HOKE","11/06/2018",17,48,0.354166666666667
"534","A","F","NL","45-64","HOKE","11/08/2016",25,46,0.543478260869565
"535","A","F","NL","45-64","IREDELL","11/06/2018",70,155,0.451612903225806
"536","A","F","NL","45-64","IREDELL","11/08/2016",87,139,0.62589928057554
"537","A","F","NL","45-64","JACKSON","11/06/2018",16,26,0.615384615384615
"538","A","F","NL","45-64","JACKSON","11/08/2016",17,24,0.708333333333333
"539","A","F","NL","45-64","JOHNSTON","11/06/2018",33,65,0.507692307692308
"540","A","F","NL","45-64","JOHNSTON","11/08/2016",32,59,0.542372881355932
"541","A","F","NL","45-64","JONES","11/06/2018",2,3,0.666666666666667
"542","A","F","NL","45-64","JONES","11/08/2016",3,3,1
"543","A","F","NL","45-64","LEE","11/06/2018",12,24,0.5
"544","A","F","NL","45-64","LEE","11/08/2016",16,26,0.615384615384615
"545","A","F","NL","45-64","LENOIR","11/06/2018",4,9,0.444444444444444
"546","A","F","NL","45-64","LENOIR","11/08/2016",4,10,0.4
"547","A","F","NL","45-64","LINCOLN","11/06/2018",11,27,0.407407407407407
"548","A","F","NL","45-64","LINCOLN","11/08/2016",10,22,0.454545454545455
"549","A","F","NL","45-64","MACON","11/06/2018",5,7,0.714285714285714
"550","A","F","NL","45-64","MACON","11/08/2016",4,7,0.571428571428571
"551","A","F","NL","45-64","MADISON","11/06/2018",1,3,0.333333333333333
"552","A","F","NL","45-64","MADISON","11/08/2016",3,4,0.75
"553","A","F","NL","45-64","MARTIN","11/06/2018",2,2,1
"554","A","F","NL","45-64","MARTIN","11/08/2016",2,2,1
"555","A","F","NL","45-64","MCDOWELL","11/06/2018",7,17,0.411764705882353
"556","A","F","NL","45-64","MCDOWELL","11/08/2016",10,16,0.625
"557","A","F","NL","45-64","MECKLENBURG","11/06/2018",818,1846,0.443120260021668
"558","A","F","NL","45-64","MECKLENBURG","11/08/2016",906,1646,0.550425273390036
"559","A","F","NL","45-64","MITCHELL","11/06/2018",1,1,1
"560","A","F","NL","45-64","MITCHELL","11/08/2016",1,1,1
"561","A","F","NL","45-64","MONTGOMERY","11/06/2018",15,19,0.789473684210526
"562","A","F","NL","45-64","MONTGOMERY","11/08/2016",6,19,0.315789473684211
"563","A","F","NL","45-64","MOORE","11/06/2018",49,81,0.604938271604938
"564","A","F","NL","45-64","MOORE","11/08/2016",45,70,0.642857142857143
"565","A","F","NL","45-64","NASH","11/06/2018",14,34,0.411764705882353
"566","A","F","NL","45-64","NASH","11/08/2016",17,29,0.586206896551724
"567","A","F","NL","45-64","NEW HANOVER","11/06/2018",70,154,0.454545454545455
"568","A","F","NL","45-64","NEW HANOVER","11/08/2016",85,146,0.582191780821918
"569","A","F","NL","45-64","NORTHAMPTON","11/08/2016",1,2,0.5
"570","A","F","NL","45-64","ONSLOW","11/06/2018",67,161,0.416149068322981
"571","A","F","NL","45-64","ONSLOW","11/08/2016",87,155,0.561290322580645
"572","A","F","NL","45-64","ORANGE","11/06/2018",318,533,0.596622889305816
"573","A","F","NL","45-64","ORANGE","11/08/2016",335,466,0.718884120171674
"574","A","F","NL","45-64","PAMLICO","11/06/2018",2,4,0.5
"575","A","F","NL","45-64","PAMLICO","11/08/2016",1,4,0.25
"576","A","F","NL","45-64","PASQUOTANK","11/06/2018",9,14,0.642857142857143
"577","A","F","NL","45-64","PASQUOTANK","11/08/2016",10,14,0.714285714285714
"578","A","F","NL","45-64","PENDER","11/06/2018",10,20,0.5
"579","A","F","NL","45-64","PENDER","11/08/2016",12,18,0.666666666666667
"580","A","F","NL","45-64","PERSON","11/06/2018",2,6,0.333333333333333
"581","A","F","NL","45-64","PERSON","11/08/2016",2,7,0.285714285714286
"582","A","F","NL","45-64","PITT","11/06/2018",69,124,0.556451612903226
"583","A","F","NL","45-64","PITT","11/08/2016",62,113,0.548672566371681
"584","A","F","NL","45-64","POLK","11/06/2018",2,6,0.333333333333333
"585","A","F","NL","45-64","POLK","11/08/2016",4,6,0.666666666666667
"586","A","F","NL","45-64","RANDOLPH","11/06/2018",18,52,0.346153846153846
"587","A","F","NL","45-64","RANDOLPH","11/08/2016",24,47,0.51063829787234
"588","A","F","NL","45-64","RICHMOND","11/06/2018",6,15,0.4
"589","A","F","NL","45-64","RICHMOND","11/08/2016",10,15,0.666666666666667
"590","A","F","NL","45-64","ROBESON","11/06/2018",12,41,0.292682926829268
"591","A","F","NL","45-64","ROBESON","11/08/2016",18,41,0.439024390243902
"592","A","F","NL","45-64","ROCKINGHAM","11/06/2018",6,20,0.3
"593","A","F","NL","45-64","ROCKINGHAM","11/08/2016",11,19,0.578947368421053
"594","A","F","NL","45-64","ROWAN","11/06/2018",26,50,0.52
"595","A","F","NL","45-64","ROWAN","11/08/2016",28,42,0.666666666666667
"596","A","F","NL","45-64","RUTHERFORD","11/06/2018",6,14,0.428571428571429
"597","A","F","NL","45-64","RUTHERFORD","11/08/2016",8,10,0.8
"598","A","F","NL","45-64","SAMPSON","11/06/2018",10,14,0.714285714285714
"599","A","F","NL","45-64","SAMPSON","11/08/2016",12,14,0.857142857142857
"600","A","F","NL","45-64","SCOTLAND","11/06/2018",8,12,0.666666666666667
"601","A","F","NL","45-64","SCOTLAND","11/08/2016",9,13,0.692307692307692
"602","A","F","NL","45-64","STANLY","11/06/2018",12,30,0.4
"603","A","F","NL","45-64","STANLY","11/08/2016",17,30,0.566666666666667
"604","A","F","NL","45-64","STOKES","11/06/2018",5,13,0.384615384615385
"605","A","F","NL","45-64","STOKES","11/08/2016",6,11,0.545454545454545
"606","A","F","NL","45-64","SURRY","11/06/2018",3,5,0.6
"607","A","F","NL","45-64","SURRY","11/08/2016",3,6,0.5
"608","A","F","NL","45-64","TRANSYLVANIA","11/06/2018",4,4,1
"609","A","F","NL","45-64","TRANSYLVANIA","11/08/2016",4,4,1
"610","A","F","NL","45-64","TYRRELL","11/06/2018",1,3,0.333333333333333
"611","A","F","NL","45-64","TYRRELL","11/08/2016",1,2,0.5
"612","A","F","NL","45-64","UNION","11/06/2018",198,370,0.535135135135135
"613","A","F","NL","45-64","UNION","11/08/2016",203,319,0.636363636363636
"614","A","F","NL","45-64","VANCE","11/06/2018",6,11,0.545454545454545
"615","A","F","NL","45-64","VANCE","11/08/2016",8,8,1
"616","A","F","NL","45-64","WAKE","11/06/2018",1542,2814,0.547974413646055
"617","A","F","NL","45-64","WAKE","11/08/2016",1610,2422,0.664739884393064
"618","A","F","NL","45-64","WARREN","11/06/2018",1,3,0.333333333333333
"619","A","F","NL","45-64","WARREN","11/08/2016",1,3,0.333333333333333
"620","A","F","NL","45-64","WASHINGTON","11/06/2018",2,3,0.666666666666667
"621","A","F","NL","45-64","WASHINGTON","11/08/2016",3,3,1
"622","A","F","NL","45-64","WATAUGA","11/06/2018",14,22,0.636363636363636
"623","A","F","NL","45-64","WATAUGA","11/08/2016",11,20,0.55
"624","A","F","NL","45-64","WAYNE","11/06/2018",26,61,0.426229508196721
"625","A","F","NL","45-64","WAYNE","11/08/2016",35,59,0.593220338983051
"626","A","F","NL","45-64","WILKES","11/06/2018",6,9,0.666666666666667
"627","A","F","NL","45-64","WILKES","11/08/2016",9,10,0.9
"628","A","F","NL","45-64","WILSON","11/06/2018",9,15,0.6
"629","A","F","NL","45-64","WILSON","11/08/2016",8,14,0.571428571428571
"630","A","F","NL","45-64","YADKIN","11/06/2018",5,8,0.625
"631","A","F","NL","45-64","YADKIN","11/08/2016",5,9,0.555555555555556
"632","A","F","NL","45-64","YANCEY","11/06/2018",5,7,0.714285714285714
"633","A","F","NL","45-64","YANCEY","11/08/2016",4,7,0.571428571428571
"634","A","F","NL","65+","ALAMANCE","11/06/2018",8,25,0.32
"635","A","F","NL","65+","ALAMANCE","11/08/2016",8,18,0.444444444444444
"636","A","F","NL","65+","ALEXANDER","11/06/2018",2,3,0.666666666666667
"637","A","F","NL","65+","ALEXANDER","11/08/2016",2,2,1
"638","A","F","NL","65+","ALLEGHANY","11/08/2016",1,1,1
"639","A","F","NL","65+","ANSON","11/06/2018",2,3,0.666666666666667
"640","A","F","NL","65+","ANSON","11/08/2016",1,3,0.333333333333333
"641","A","F","NL","65+","ASHE","11/06/2018",3,4,0.75
"642","A","F","NL","65+","ASHE","11/08/2016",2,3,0.666666666666667
"643","A","F","NL","65+","BEAUFORT","11/06/2018",3,3,1
"644","A","F","NL","65+","BEAUFORT","11/08/2016",3,3,1
"645","A","F","NL","65+","BLADEN","11/06/2018",1,1,1
"646","A","F","NL","65+","BRUNSWICK","11/06/2018",20,34,0.588235294117647
"647","A","F","NL","65+","BRUNSWICK","11/08/2016",12,25,0.48
"648","A","F","NL","65+","BUNCOMBE","11/06/2018",31,65,0.476923076923077
"649","A","F","NL","65+","BUNCOMBE","11/08/2016",39,57,0.684210526315789
"650","A","F","NL","65+","BURKE","11/06/2018",4,14,0.285714285714286
"651","A","F","NL","65+","BURKE","11/08/2016",5,12,0.416666666666667
"652","A","F","NL","65+","CABARRUS","11/06/2018",24,52,0.461538461538462
"653","A","F","NL","65+","CABARRUS","11/08/2016",20,44,0.454545454545455
"654","A","F","NL","65+","CALDWELL","11/06/2018",1,3,0.333333333333333
"655","A","F","NL","65+","CALDWELL","11/08/2016",1,3,0.333333333333333
"656","A","F","NL","65+","CAMDEN","11/06/2018",1,1,1
"657","A","F","NL","65+","CAMDEN","11/08/2016",1,1,1
"658","A","F","NL","65+","CARTERET","11/06/2018",10,20,0.5
"659","A","F","NL","65+","CARTERET","11/08/2016",6,14,0.428571428571429
"660","A","F","NL","65+","CATAWBA","11/06/2018",20,50,0.4
"661","A","F","NL","65+","CATAWBA","11/08/2016",17,40,0.425
"662","A","F","NL","65+","CHATHAM","11/06/2018",38,55,0.690909090909091
"663","A","F","NL","65+","CHATHAM","11/08/2016",32,50,0.64
"664","A","F","NL","65+","CHEROKEE","11/06/2018",2,4,0.5
"665","A","F","NL","65+","CHEROKEE","11/08/2016",1,3,0.333333333333333
"666","A","F","NL","65+","CLEVELAND","11/06/2018",6,21,0.285714285714286
"667","A","F","NL","65+","CLEVELAND","11/08/2016",9,19,0.473684210526316
"668","A","F","NL","65+","COLUMBUS","11/06/2018",1,3,0.333333333333333
"669","A","F","NL","65+","COLUMBUS","11/08/2016",1,2,0.5
"670","A","F","NL","65+","CRAVEN","11/06/2018",20,39,0.512820512820513
"671","A","F","NL","65+","CRAVEN","11/08/2016",17,28,0.607142857142857
