"","race_code","sex_code","ethnic_code","age_group","county_desc","election_lbl","voted_party_cd","n","party_cd","n_registered","gender_code"
"42136","W","U","UN","25-44","WILKES","11/06/2018","UNA",10,"UNA",62,"U"
"42137","W","U","UN","25-44","WILSON","11/06/2018","DEM",4,"DEM",24,"U"
"42138","W","U","UN","25-44","WILSON","11/06/2018","REP",3,"REP",36,"U"
"42139","W","U","UN","25-44","WILSON","11/06/2018","UNA",3,"UNA",38,"U"
"42140","W","U","UN","25-44","YADKIN","11/06/2018","REP",4,"REP",62,"U"
"42141","W","U","UN","25-44","YADKIN","11/06/2018","UNA",4,"UNA",36,"U"
"42142","W","U","UN","25-44","YANCEY","11/06/2018","DEM",4,"DEM",18,"U"
"42143","W","U","UN","25-44","YANCEY","11/06/2018","REP",7,"REP",32,"U"
"42144","W","U","UN","25-44","YANCEY","11/06/2018","UNA",8,"UNA",40,"U"
"42145","W","U","UN","45-64","ALAMANCE","11/06/2018","DEM",13,"DEM",40,"U"
"42146","W","U","UN","45-64","ALAMANCE","11/06/2018","REP",8,"REP",62,"U"
"42147","W","U","UN","45-64","ALAMANCE","11/06/2018","UNA",6,"UNA",50,"U"
"42148","W","U","UN","45-64","ALEXANDER","11/06/2018","DEM",4,"DEM",20,"U"
"42149","W","U","UN","45-64","ALEXANDER","11/06/2018","REP",7,"REP",28,"U"
"42150","W","U","UN","45-64","ALEXANDER","11/06/2018","UNA",2,"UNA",16,"U"
"42151","W","U","UN","45-64","ALLEGHANY","11/06/2018","DEM",1,"DEM",4,"U"
"42152","W","U","UN","45-64","ASHE","11/06/2018","DEM",1,"DEM",6,"U"
"42153","W","U","UN","45-64","ASHE","11/06/2018","UNA",1,"UNA",6,"U"
"42154","W","U","UN","45-64","AVERY","11/06/2018","DEM",1,"DEM",6,"U"
"42155","W","U","UN","45-64","AVERY","11/06/2018","REP",1,"REP",8,"U"
"42156","W","U","UN","45-64","AVERY","11/06/2018","UNA",1,"UNA",6,"U"
"42157","W","U","UN","45-64","BEAUFORT","11/06/2018","DEM",4,"DEM",30,"U"
"42158","W","U","UN","45-64","BEAUFORT","11/06/2018","REP",19,"REP",74,"U"
"42159","W","U","UN","45-64","BEAUFORT","11/06/2018","UNA",18,"UNA",50,"U"
"42160","W","U","UN","45-64","BERTIE","11/06/2018","DEM",1,"DEM",8,"U"
"42161","W","U","UN","45-64","BERTIE","11/06/2018","REP",1,"REP",8,"U"
"42162","W","U","UN","45-64","BLADEN","11/06/2018","DEM",1,"DEM",6,"U"
"42163","W","U","UN","45-64","BLADEN","11/06/2018","REP",1,"REP",4,"U"
"42164","W","U","UN","45-64","BLADEN","11/06/2018","UNA",1,"UNA",6,"U"
"42165","W","U","UN","45-64","BRUNSWICK","11/06/2018","DEM",19,"DEM",88,"U"
"42166","W","U","UN","45-64","BRUNSWICK","11/06/2018","LIB",1,"LIB",4,"U"
"42167","W","U","UN","45-64","BRUNSWICK","11/06/2018","REP",30,"REP",152,"U"
"42168","W","U","UN","45-64","BRUNSWICK","11/06/2018","UNA",20,"UNA",104,"U"
"42169","W","U","UN","45-64","BUNCOMBE","11/06/2018","DEM",38,"DEM",204,"U"
"42170","W","U","UN","45-64","BUNCOMBE","11/06/2018","REP",21,"REP",144,"U"
"42171","W","U","UN","45-64","BUNCOMBE","11/06/2018","UNA",35,"UNA",206,"U"
"42172","W","U","UN","45-64","BURKE","11/06/2018","DEM",4,"DEM",44,"U"
"42173","W","U","UN","45-64","BURKE","11/06/2018","REP",2,"REP",28,"U"
"42174","W","U","UN","45-64","BURKE","11/06/2018","UNA",4,"UNA",26,"U"
"42175","W","U","UN","45-64","CABARRUS","11/06/2018","DEM",19,"DEM",68,"U"
"42176","W","U","UN","45-64","CABARRUS","11/06/2018","REP",34,"REP",196,"U"
"42177","W","U","UN","45-64","CABARRUS","11/06/2018","UNA",16,"UNA",114,"U"
"42178","W","U","UN","45-64","CALDWELL","11/06/2018","DEM",3,"DEM",26,"U"
"42179","W","U","UN","45-64","CALDWELL","11/06/2018","REP",9,"REP",62,"U"
"42180","W","U","UN","45-64","CALDWELL","11/06/2018","UNA",4,"UNA",32,"U"
"42181","W","U","UN","45-64","CAMDEN","11/06/2018","DEM",1,"DEM",6,"U"
"42182","W","U","UN","45-64","CAMDEN","11/06/2018","REP",1,"REP",14,"U"
"42183","W","U","UN","45-64","CAMDEN","11/06/2018","UNA",4,"UNA",20,"U"
"42184","W","U","UN","45-64","CARTERET","11/06/2018","DEM",18,"DEM",76,"U"
"42185","W","U","UN","45-64","CARTERET","11/06/2018","REP",34,"REP",164,"U"
"42186","W","U","UN","45-64","CARTERET","11/06/2018","UNA",13,"UNA",82,"U"
"42187","W","U","UN","45-64","CASWELL","11/06/2018","DEM",4,"DEM",10,"U"
"42188","W","U","UN","45-64","CASWELL","11/06/2018","REP",1,"REP",4,"U"
"42189","W","U","UN","45-64","CASWELL","11/06/2018","UNA",1,"UNA",12,"U"
"42190","W","U","UN","45-64","CATAWBA","11/06/2018","DEM",5,"DEM",42,"U"
"42191","W","U","UN","45-64","CATAWBA","11/06/2018","REP",18,"REP",94,"U"
"42192","W","U","UN","45-64","CATAWBA","11/06/2018","UNA",10,"UNA",64,"U"
"42193","W","U","UN","45-64","CHATHAM","11/06/2018","DEM",32,"DEM",132,"U"
"42194","W","U","UN","45-64","CHATHAM","11/06/2018","GRE",1,"GRE",2,"U"
"42195","W","U","UN","45-64","CHATHAM","11/06/2018","LIB",1,"LIB",2,"U"
"42196","W","U","UN","45-64","CHATHAM","11/06/2018","REP",27,"REP",102,"U"
"42197","W","U","UN","45-64","CHATHAM","11/06/2018","UNA",20,"UNA",126,"U"
"42198","W","U","UN","45-64","CHEROKEE","11/06/2018","REP",3,"REP",8,"U"
"42199","W","U","UN","45-64","CHOWAN","11/06/2018","DEM",3,"DEM",10,"U"
"42200","W","U","UN","45-64","CHOWAN","11/06/2018","REP",1,"REP",2,"U"
"42201","W","U","UN","45-64","CLAY","11/06/2018","DEM",1,"DEM",10,"U"
"42202","W","U","UN","45-64","CLAY","11/06/2018","REP",6,"REP",18,"U"
"42203","W","U","UN","45-64","CLAY","11/06/2018","UNA",3,"UNA",12,"U"
"42204","W","U","UN","45-64","CLEVELAND","11/06/2018","REP",10,"REP",34,"U"
"42205","W","U","UN","45-64","CLEVELAND","11/06/2018","UNA",6,"UNA",30,"U"
"42206","W","U","UN","45-64","COLUMBUS","11/06/2018","REP",2,"REP",12,"U"
"42207","W","U","UN","45-64","CRAVEN","11/06/2018","DEM",4,"DEM",28,"U"
"42208","W","U","UN","45-64","CRAVEN","11/06/2018","REP",17,"REP",84,"U"
"42209","W","U","UN","45-64","CRAVEN","11/06/2018","UNA",8,"UNA",32,"U"
"42210","W","U","UN","45-64","CUMBERLAND","11/06/2018","DEM",33,"DEM",200,"U"
"42211","W","U","UN","45-64","CUMBERLAND","11/06/2018","REP",88,"REP",442,"U"
"42212","W","U","UN","45-64","CUMBERLAND","11/06/2018","UNA",28,"UNA",252,"U"
"42213","W","U","UN","45-64","CURRITUCK","11/06/2018","DEM",1,"DEM",8,"U"
"42214","W","U","UN","45-64","CURRITUCK","11/06/2018","REP",15,"REP",58,"U"
"42215","W","U","UN","45-64","CURRITUCK","11/06/2018","UNA",6,"UNA",28,"U"
"42216","W","U","UN","45-64","DARE","11/06/2018","DEM",5,"DEM",16,"U"
"42217","W","U","UN","45-64","DARE","11/06/2018","REP",3,"REP",16,"U"
"42218","W","U","UN","45-64","DARE","11/06/2018","UNA",5,"UNA",24,"U"
"42219","W","U","UN","45-64","DAVIDSON","11/06/2018","DEM",8,"DEM",32,"U"
"42220","W","U","UN","45-64","DAVIDSON","11/06/2018","LIB",1,"LIB",2,"U"
"42221","W","U","UN","45-64","DAVIDSON","11/06/2018","REP",7,"REP",50,"U"
"42222","W","U","UN","45-64","DAVIDSON","11/06/2018","UNA",2,"UNA",34,"U"
"42223","W","U","UN","45-64","DAVIE","11/06/2018","REP",3,"REP",12,"U"
"42224","W","U","UN","45-64","DAVIE","11/06/2018","UNA",2,"UNA",6,"U"
"42225","W","U","UN","45-64","DUPLIN","11/06/2018","DEM",3,"DEM",36,"U"
"42226","W","U","UN","45-64","DUPLIN","11/06/2018","REP",19,"REP",68,"U"
"42227","W","U","UN","45-64","DUPLIN","11/06/2018","UNA",9,"UNA",42,"U"
"42228","W","U","UN","45-64","DURHAM","11/06/2018","DEM",41,"DEM",178,"U"
"42229","W","U","UN","45-64","DURHAM","11/06/2018","REP",12,"REP",110,"U"
"42230","W","U","UN","45-64","DURHAM","11/06/2018","UNA",18,"UNA",130,"U"
"42231","W","U","UN","45-64","EDGECOMBE","11/06/2018","DEM",2,"DEM",10,"U"
"42232","W","U","UN","45-64","EDGECOMBE","11/06/2018","REP",8,"REP",36,"U"
"42233","W","U","UN","45-64","FORSYTH","11/06/2018","DEM",26,"DEM",112,"U"
"42234","W","U","UN","45-64","FORSYTH","11/06/2018","REP",32,"REP",200,"U"
"42235","W","U","UN","45-64","FORSYTH","11/06/2018","UNA",26,"UNA",182,"U"
"42236","W","U","UN","45-64","HARNETT","11/06/2018","DEM",1,"DEM",8,"U"
"42237","W","U","UN","45-64","HARNETT","11/06/2018","REP",5,"REP",30,"U"
"42238","W","U","UN","45-64","HARNETT","11/06/2018","UNA",2,"UNA",12,"U"
"42239","W","U","UN","45-64","HAYWOOD","11/06/2018","DEM",4,"DEM",32,"U"
"42240","W","U","UN","45-64","HAYWOOD","11/06/2018","REP",7,"REP",24,"U"
"42241","W","U","UN","45-64","HAYWOOD","11/06/2018","UNA",5,"UNA",24,"U"
"42242","W","U","UN","45-64","HENDERSON","11/06/2018","DEM",16,"DEM",74,"U"
"42243","W","U","UN","45-64","HENDERSON","11/06/2018","REP",8,"REP",64,"U"
"42244","W","U","UN","45-64","HENDERSON","11/06/2018","UNA",17,"UNA",64,"U"
"42245","W","U","UN","45-64","HERTFORD","11/06/2018","DEM",1,"DEM",4,"U"
"42246","W","U","UN","45-64","HERTFORD","11/06/2018","UNA",1,"UNA",4,"U"
"42247","W","U","UN","45-64","HYDE","11/06/2018","UNA",1,"UNA",6,"U"
"42248","W","U","UN","45-64","IREDELL","11/06/2018","DEM",8,"DEM",38,"U"
"42249","W","U","UN","45-64","IREDELL","11/06/2018","LIB",1,"LIB",2,"U"
"42250","W","U","UN","45-64","IREDELL","11/06/2018","REP",25,"REP",110,"U"
"42251","W","U","UN","45-64","IREDELL","11/06/2018","UNA",13,"UNA",82,"U"
"42252","W","U","UN","45-64","JACKSON","11/06/2018","DEM",11,"DEM",50,"U"
"42253","W","U","UN","45-64","JACKSON","11/06/2018","REP",9,"REP",46,"U"
"42254","W","U","UN","45-64","JACKSON","11/06/2018","UNA",5,"UNA",34,"U"
"42255","W","U","UN","45-64","JOHNSTON","11/06/2018","DEM",10,"DEM",56,"U"
"42256","W","U","UN","45-64","JOHNSTON","11/06/2018","REP",22,"REP",120,"U"
"42257","W","U","UN","45-64","JOHNSTON","11/06/2018","UNA",15,"UNA",52,"U"
"42258","W","U","UN","45-64","JONES","11/06/2018","DEM",1,"DEM",6,"U"
"42259","W","U","UN","45-64","JONES","11/06/2018","UNA",1,"UNA",16,"U"
"42260","W","U","UN","45-64","LEE","11/06/2018","DEM",5,"DEM",20,"U"
"42261","W","U","UN","45-64","LEE","11/06/2018","REP",3,"REP",8,"U"
"42262","W","U","UN","45-64","LEE","11/06/2018","UNA",3,"UNA",16,"U"
"42263","W","U","UN","45-64","LENOIR","11/06/2018","DEM",4,"DEM",12,"U"
"42264","W","U","UN","45-64","LENOIR","11/06/2018","REP",10,"REP",50,"U"
"42265","W","U","UN","45-64","LENOIR","11/06/2018","UNA",4,"UNA",22,"U"
"42266","W","U","UN","45-64","LINCOLN","11/06/2018","DEM",7,"DEM",42,"U"
"42267","W","U","UN","45-64","LINCOLN","11/06/2018","REP",19,"REP",80,"U"
"42268","W","U","UN","45-64","LINCOLN","11/06/2018","UNA",9,"UNA",46,"U"
"42269","W","U","UN","45-64","MACON","11/06/2018","DEM",4,"DEM",10,"U"
"42270","W","U","UN","45-64","MACON","11/06/2018","REP",3,"REP",16,"U"
"42271","W","U","UN","45-64","MACON","11/06/2018","UNA",1,"UNA",8,"U"
"42272","W","U","UN","45-64","MADISON","11/06/2018","DEM",8,"DEM",50,"U"
"42273","W","U","UN","45-64","MADISON","11/06/2018","REP",5,"REP",28,"U"
"42274","W","U","UN","45-64","MADISON","11/06/2018","UNA",10,"UNA",52,"U"
"42275","W","U","UN","45-64","MARTIN","11/06/2018","REP",1,"REP",8,"U"
"42276","W","U","UN","45-64","MARTIN","11/06/2018","UNA",1,"UNA",2,"U"
"42277","W","U","UN","45-64","MECKLENBURG","11/06/2018","DEM",46,"DEM",278,"U"
"42278","W","U","UN","45-64","MECKLENBURG","11/06/2018","REP",59,"REP",330,"U"
"42279","W","U","UN","45-64","MECKLENBURG","11/06/2018","UNA",45,"UNA",298,"U"
"42280","W","U","UN","45-64","MITCHELL","11/06/2018","UNA",1,"UNA",8,"U"
"42281","W","U","UN","45-64","MONTGOMERY","11/06/2018","DEM",1,"DEM",4,"U"
"42282","W","U","UN","45-64","MONTGOMERY","11/06/2018","REP",5,"REP",12,"U"
"42283","W","U","UN","45-64","MONTGOMERY","11/06/2018","UNA",1,"UNA",6,"U"
"42284","W","U","UN","45-64","MOORE","11/06/2018","REP",2,"REP",4,"U"
"42285","W","U","UN","45-64","MOORE","11/06/2018","UNA",2,"UNA",4,"U"
"42286","W","U","UN","45-64","NASH","11/06/2018","DEM",3,"DEM",18,"U"
"42287","W","U","UN","45-64","NASH","11/06/2018","REP",3,"REP",22,"U"
"42288","W","U","UN","45-64","NASH","11/06/2018","UNA",3,"UNA",20,"U"
"42289","W","U","UN","45-64","NEW HANOVER","11/06/2018","DEM",68,"DEM",314,"U"
"42290","W","U","UN","45-64","NEW HANOVER","11/06/2018","LIB",1,"LIB",2,"U"
"42291","W","U","UN","45-64","NEW HANOVER","11/06/2018","REP",85,"REP",448,"U"
"42292","W","U","UN","45-64","NEW HANOVER","11/06/2018","UNA",57,"UNA",352,"U"
"42293","W","U","UN","45-64","NORTHAMPTON","11/06/2018","DEM",2,"DEM",8,"U"
"42294","W","U","UN","45-64","NORTHAMPTON","11/06/2018","REP",4,"REP",22,"U"
"42295","W","U","UN","45-64","NORTHAMPTON","11/06/2018","UNA",2,"UNA",14,"U"
"42296","W","U","UN","45-64","ONSLOW","11/06/2018","DEM",5,"DEM",54,"U"
"42297","W","U","UN","45-64","ONSLOW","11/06/2018","REP",32,"REP",202,"U"
"42298","W","U","UN","45-64","ONSLOW","11/06/2018","UNA",13,"UNA",90,"U"
"42299","W","U","UN","45-64","ORANGE","11/06/2018","DEM",30,"DEM",116,"U"
"42300","W","U","UN","45-64","ORANGE","11/06/2018","LIB",2,"LIB",4,"U"
"42301","W","U","UN","45-64","ORANGE","11/06/2018","REP",21,"REP",82,"U"
"42302","W","U","UN","45-64","ORANGE","11/06/2018","UNA",13,"UNA",84,"U"
"42303","W","U","UN","45-64","PAMLICO","11/06/2018","DEM",1,"DEM",8,"U"
"42304","W","U","UN","45-64","PAMLICO","11/06/2018","REP",5,"REP",18,"U"
"42305","W","U","UN","45-64","PAMLICO","11/06/2018","UNA",1,"UNA",8,"U"
"42306","W","U","UN","45-64","PASQUOTANK","11/06/2018","DEM",4,"DEM",20,"U"
"42307","W","U","UN","45-64","PASQUOTANK","11/06/2018","LIB",1,"LIB",2,"U"
"42308","W","U","UN","45-64","PASQUOTANK","11/06/2018","REP",2,"REP",16,"U"
"42309","W","U","UN","45-64","PASQUOTANK","11/06/2018","UNA",1,"UNA",22,"U"
"42310","W","U","UN","45-64","PENDER","11/06/2018","DEM",3,"DEM",26,"U"
"42311","W","U","UN","45-64","PENDER","11/06/2018","REP",8,"REP",38,"U"
"42312","W","U","UN","45-64","PENDER","11/06/2018","UNA",3,"UNA",22,"U"
"42313","W","U","UN","45-64","PERQUIMANS","11/06/2018","UNA",1,"UNA",2,"U"
"42314","W","U","UN","45-64","PERSON","11/06/2018","REP",5,"REP",18,"U"
"42315","W","U","UN","45-64","PERSON","11/06/2018","UNA",1,"UNA",6,"U"
"42316","W","U","UN","45-64","PITT","11/06/2018","DEM",2,"DEM",30,"U"
"42317","W","U","UN","45-64","PITT","11/06/2018","LIB",1,"LIB",4,"U"
"42318","W","U","UN","45-64","PITT","11/06/2018","REP",6,"REP",32,"U"
"42319","W","U","UN","45-64","PITT","11/06/2018","UNA",1,"UNA",28,"U"
"42320","W","U","UN","45-64","POLK","11/06/2018","DEM",2,"DEM",12,"U"
"42321","W","U","UN","45-64","POLK","11/06/2018","REP",3,"REP",12,"U"
"42322","W","U","UN","45-64","POLK","11/06/2018","UNA",1,"UNA",12,"U"
"42323","W","U","UN","45-64","RANDOLPH","11/06/2018","DEM",1,"DEM",24,"U"
"42324","W","U","UN","45-64","RANDOLPH","11/06/2018","REP",19,"REP",82,"U"
"42325","W","U","UN","45-64","RANDOLPH","11/06/2018","UNA",8,"UNA",38,"U"
"42326","W","U","UN","45-64","RICHMOND","11/06/2018","REP",4,"REP",14,"U"
"42327","W","U","UN","45-64","RICHMOND","11/06/2018","UNA",1,"UNA",6,"U"
"42328","W","U","UN","45-64","ROBESON","11/06/2018","DEM",1,"DEM",8,"U"
"42329","W","U","UN","45-64","ROWAN","11/06/2018","DEM",4,"DEM",30,"U"
"42330","W","U","UN","45-64","ROWAN","11/06/2018","REP",15,"REP",70,"U"
"42331","W","U","UN","45-64","ROWAN","11/06/2018","UNA",9,"UNA",42,"U"
"42332","W","U","UN","45-64","RUTHERFORD","11/06/2018","DEM",1,"DEM",6,"U"
"42333","W","U","UN","45-64","RUTHERFORD","11/06/2018","REP",3,"REP",38,"U"
"42334","W","U","UN","45-64","RUTHERFORD","11/06/2018","UNA",5,"UNA",26,"U"
"42335","W","U","UN","45-64","SAMPSON","11/06/2018","DEM",3,"DEM",16,"U"
"42336","W","U","UN","45-64","SAMPSON","11/06/2018","REP",12,"REP",34,"U"
"42337","W","U","UN","45-64","SAMPSON","11/06/2018","UNA",4,"UNA",12,"U"
"42338","W","U","UN","45-64","SCOTLAND","11/06/2018","DEM",3,"DEM",8,"U"
"42339","W","U","UN","45-64","SCOTLAND","11/06/2018","REP",2,"REP",8,"U"
"42340","W","U","UN","45-64","SCOTLAND","11/06/2018","UNA",2,"UNA",10,"U"
"42341","W","U","UN","45-64","STANLY","11/06/2018","REP",3,"REP",18,"U"
"42342","W","U","UN","45-64","STANLY","11/06/2018","UNA",3,"UNA",14,"U"
"42343","W","U","UN","45-64","STOKES","11/06/2018","REP",1,"REP",4,"U"
"42344","W","U","UN","45-64","SURRY","11/06/2018","DEM",1,"DEM",14,"U"
"42345","W","U","UN","45-64","SURRY","11/06/2018","REP",14,"REP",50,"U"
"42346","W","U","UN","45-64","SURRY","11/06/2018","UNA",9,"UNA",38,"U"
"42347","W","U","UN","45-64","TRANSYLVANIA","11/06/2018","DEM",3,"DEM",36,"U"
"42348","W","U","UN","45-64","TRANSYLVANIA","11/06/2018","REP",6,"REP",30,"U"
"42349","W","U","UN","45-64","TRANSYLVANIA","11/06/2018","UNA",4,"UNA",20,"U"
"42350","W","U","UN","45-64","UNION","11/06/2018","DEM",5,"DEM",26,"U"
"42351","W","U","UN","45-64","UNION","11/06/2018","REP",21,"REP",108,"U"
"42352","W","U","UN","45-64","UNION","11/06/2018","UNA",13,"UNA",52,"U"
"42353","W","U","UN","45-64","VANCE","11/06/2018","DEM",1,"DEM",10,"U"
"42354","W","U","UN","45-64","VANCE","11/06/2018","REP",1,"REP",4,"U"
"42355","W","U","UN","45-64","VANCE","11/06/2018","UNA",2,"UNA",10,"U"
"42356","W","U","UN","45-64","WAKE","11/06/2018","DEM",158,"DEM",548,"U"
"42357","W","U","UN","45-64","WAKE","11/06/2018","REP",158,"REP",686,"U"
"42358","W","U","UN","45-64","WAKE","11/06/2018","UNA",134,"UNA",554,"U"
"42359","W","U","UN","45-64","WARREN","11/06/2018","DEM",3,"DEM",8,"U"
"42360","W","U","UN","45-64","WARREN","11/06/2018","REP",2,"REP",4,"U"
"42361","W","U","UN","45-64","WARREN","11/06/2018","UNA",1,"UNA",2,"U"
"42362","W","U","UN","45-64","WASHINGTON","11/06/2018","REP",1,"REP",4,"U"
"42363","W","U","UN","45-64","WATAUGA","11/06/2018","DEM",5,"DEM",16,"U"
"42364","W","U","UN","45-64","WATAUGA","11/06/2018","REP",4,"REP",14,"U"
"42365","W","U","UN","45-64","WATAUGA","11/06/2018","UNA",3,"UNA",14,"U"
"42366","W","U","UN","45-64","WAYNE","11/06/2018","DEM",8,"DEM",44,"U"
"42367","W","U","UN","45-64","WAYNE","11/06/2018","REP",26,"REP",102,"U"
"42368","W","U","UN","45-64","WAYNE","11/06/2018","UNA",6,"UNA",46,"U"
"42369","W","U","UN","45-64","WILKES","11/06/2018","DEM",8,"DEM",38,"U"
"42370","W","U","UN","45-64","WILKES","11/06/2018","REP",15,"REP",76,"U"
"42371","W","U","UN","45-64","WILKES","11/06/2018","UNA",7,"UNA",32,"U"
"42372","W","U","UN","45-64","WILSON","11/06/2018","DEM",2,"DEM",16,"U"
"42373","W","U","UN","45-64","WILSON","11/06/2018","REP",4,"REP",24,"U"
"42374","W","U","UN","45-64","WILSON","11/06/2018","UNA",2,"UNA",14,"U"
"42375","W","U","UN","45-64","YADKIN","11/06/2018","DEM",2,"DEM",12,"U"
"42376","W","U","UN","45-64","YADKIN","11/06/2018","REP",16,"REP",64,"U"
"42377","W","U","UN","45-64","YADKIN","11/06/2018","UNA",5,"UNA",46,"U"
"42378","W","U","UN","45-64","YANCEY","11/06/2018","DEM",3,"DEM",30,"U"
"42379","W","U","UN","45-64","YANCEY","11/06/2018","REP",3,"REP",12,"U"
"42380","W","U","UN","45-64","YANCEY","11/06/2018","UNA",4,"UNA",24,"U"
"42381","W","U","UN","65+","ALAMANCE","11/06/2018","DEM",5,"DEM",44,"U"
"42382","W","U","UN","65+","ALAMANCE","11/06/2018","REP",6,"REP",50,"U"
"42383","W","U","UN","65+","ALAMANCE","11/06/2018","UNA",3,"UNA",22,"U"
"42384","W","U","UN","65+","ALEXANDER","11/06/2018","DEM",2,"DEM",6,"U"
"42385","W","U","UN","65+","ALEXANDER","11/06/2018","REP",3,"REP",12,"U"
"42386","W","U","UN","65+","ALEXANDER","11/06/2018","UNA",4,"UNA",18,"U"
"42387","W","U","UN","65+","ASHE","11/06/2018","REP",3,"REP",12,"U"
"42388","W","U","UN","65+","AVERY","11/06/2018","REP",1,"REP",6,"U"
"42389","W","U","UN","65+","AVERY","11/06/2018","UNA",1,"UNA",6,"U"
"42390","W","U","UN","65+","BEAUFORT","11/06/2018","DEM",8,"DEM",36,"U"
"42391","W","U","UN","65+","BEAUFORT","11/06/2018","REP",12,"REP",46,"U"
"42392","W","U","UN","65+","BEAUFORT","11/06/2018","UNA",6,"UNA",26,"U"
"42393","W","U","UN","65+","BERTIE","11/06/2018","DEM",1,"DEM",12,"U"
"42394","W","U","UN","65+","BERTIE","11/06/2018","REP",1,"REP",10,"U"
"42395","W","U","UN","65+","BLADEN","11/06/2018","DEM",1,"DEM",8,"U"
"42396","W","U","UN","65+","BLADEN","11/06/2018","REP",1,"REP",6,"U"
"42397","W","U","UN","65+","BLADEN","11/06/2018","UNA",2,"UNA",8,"U"
"42398","W","U","UN","65+","BRUNSWICK","11/06/2018","DEM",21,"DEM",128,"U"
"42399","W","U","UN","65+","BRUNSWICK","11/06/2018","REP",31,"REP",142,"U"
"42400","W","U","UN","65+","BRUNSWICK","11/06/2018","UNA",19,"UNA",98,"U"
"42401","W","U","UN","65+","BUNCOMBE","11/06/2018","DEM",25,"DEM",176,"U"
"42402","W","U","UN","65+","BUNCOMBE","11/06/2018","REP",13,"REP",94,"U"
"42403","W","U","UN","65+","BUNCOMBE","11/06/2018","UNA",18,"UNA",118,"U"
"42404","W","U","UN","65+","BURKE","11/06/2018","DEM",3,"DEM",26,"U"
"42405","W","U","UN","65+","BURKE","11/06/2018","REP",1,"REP",22,"U"
"42406","W","U","UN","65+","BURKE","11/06/2018","UNA",1,"UNA",6,"U"
"42407","W","U","UN","65+","CABARRUS","11/06/2018","DEM",6,"DEM",48,"U"
"42408","W","U","UN","65+","CABARRUS","11/06/2018","LIB",1,"LIB",2,"U"
"42409","W","U","UN","65+","CABARRUS","11/06/2018","REP",17,"REP",80,"U"
"42410","W","U","UN","65+","CABARRUS","11/06/2018","UNA",11,"UNA",40,"U"
"42411","W","U","UN","65+","CALDWELL","11/06/2018","DEM",7,"DEM",28,"U"
"42412","W","U","UN","65+","CALDWELL","11/06/2018","REP",5,"REP",26,"U"
"42413","W","U","UN","65+","CALDWELL","11/06/2018","UNA",3,"UNA",24,"U"
"42414","W","U","UN","65+","CAMDEN","11/06/2018","UNA",1,"UNA",2,"U"
"42415","W","U","UN","65+","CARTERET","11/06/2018","DEM",12,"DEM",66,"U"
"42416","W","U","UN","65+","CARTERET","11/06/2018","REP",25,"REP",130,"U"
"42417","W","U","UN","65+","CARTERET","11/06/2018","UNA",15,"UNA",70,"U"
"42418","W","U","UN","65+","CASWELL","11/06/2018","DEM",1,"DEM",6,"U"
"42419","W","U","UN","65+","CASWELL","11/06/2018","REP",1,"REP",12,"U"
"42420","W","U","UN","65+","CATAWBA","11/06/2018","DEM",4,"DEM",36,"U"
"42421","W","U","UN","65+","CATAWBA","11/06/2018","REP",11,"REP",50,"U"
"42422","W","U","UN","65+","CATAWBA","11/06/2018","UNA",6,"UNA",34,"U"
"42423","W","U","UN","65+","CHATHAM","11/06/2018","DEM",29,"DEM",108,"U"
"42424","W","U","UN","65+","CHATHAM","11/06/2018","REP",18,"REP",110,"U"
"42425","W","U","UN","65+","CHATHAM","11/06/2018","UNA",19,"UNA",96,"U"
"42426","W","U","UN","65+","CHEROKEE","11/06/2018","REP",1,"REP",4,"U"
"42427","W","U","UN","65+","CHEROKEE","11/06/2018","UNA",3,"UNA",12,"U"
"42428","W","U","UN","65+","CHOWAN","11/06/2018","UNA",1,"UNA",2,"U"
"42429","W","U","UN","65+","CLAY","11/06/2018","DEM",2,"DEM",6,"U"
"42430","W","U","UN","65+","CLAY","11/06/2018","REP",3,"REP",6,"U"
"42431","W","U","UN","65+","CLAY","11/06/2018","UNA",1,"UNA",4,"U"
"42432","W","U","UN","65+","CLEVELAND","11/06/2018","DEM",1,"DEM",12,"U"
"42433","W","U","UN","65+","CLEVELAND","11/06/2018","REP",4,"REP",16,"U"
"42434","W","U","UN","65+","COLUMBUS","11/06/2018","REP",2,"REP",4,"U"
"42435","W","U","UN","65+","COLUMBUS","11/06/2018","UNA",2,"UNA",10,"U"
"42436","W","U","UN","65+","CRAVEN","11/06/2018","DEM",1,"DEM",26,"U"
"42437","W","U","UN","65+","CRAVEN","11/06/2018","REP",9,"REP",48,"U"
"42438","W","U","UN","65+","CRAVEN","11/06/2018","UNA",4,"UNA",44,"U"
"42439","W","U","UN","65+","CUMBERLAND","11/06/2018","DEM",8,"DEM",104,"U"
"42440","W","U","UN","65+","CUMBERLAND","11/06/2018","REP",34,"REP",146,"U"
"42441","W","U","UN","65+","CUMBERLAND","11/06/2018","UNA",11,"UNA",82,"U"
"42442","W","U","UN","65+","CURRITUCK","11/06/2018","DEM",1,"DEM",10,"U"
"42443","W","U","UN","65+","CURRITUCK","11/06/2018","REP",4,"REP",18,"U"
